n		X[m]		Y[m]		Z[m]
341		4.24805E+03	1.94097E+03	-3.03910E+03
342		4.35678E+03	1.93998E+03	-3.03848E+03
343		4.24805E+03	1.94092E+03	-3.02601E+03
344		4.35679E+03	1.93996E+03	-3.02528E+03
345		4.24804E+03	1.94086E+03	-3.01292E+03
346		4.35677E+03	1.93993E+03	-3.01209E+03
347		4.24803E+03	1.94081E+03	-2.99984E+03
348		4.35676E+03	1.93990E+03	-2.99889E+03
349		4.24802E+03	1.94075E+03	-2.98675E+03
350		4.35675E+03	1.93987E+03	-2.98569E+03
351		4.24801E+03	1.94069E+03	-2.97367E+03
352		4.35674E+03	1.93984E+03	-2.97249E+03
353		4.24800E+03	1.94064E+03	-2.96058E+03
354		4.35673E+03	1.93981E+03	-2.95930E+03
355		4.24799E+03	1.94058E+03	-2.94750E+03
356		4.35672E+03	1.93978E+03	-2.94610E+03
357		4.24798E+03	1.94052E+03	-2.93441E+03
358		4.35671E+03	1.93975E+03	-2.93290E+03
359		4.24797E+03	1.94046E+03	-2.92133E+03
360		4.35668E+03	1.93973E+03	-2.91971E+03
361		4.26507E+03	2.04818E+03	-3.03750E+03
362		4.37384E+03	2.04731E+03	-3.03687E+03
363		4.26507E+03	2.04812E+03	-3.02467E+03
364		4.37385E+03	2.04728E+03	-3.02393E+03
365		4.26506E+03	2.04806E+03	-3.01184E+03
366		4.37384E+03	2.04725E+03	-3.01099E+03
367		4.26505E+03	2.04800E+03	-2.99901E+03
368		4.37383E+03	2.04722E+03	-2.99805E+03
369		4.26504E+03	2.04793E+03	-2.98619E+03
370		4.37381E+03	2.04718E+03	-2.98510E+03
371		4.26503E+03	2.04787E+03	-2.97336E+03
372		4.37380E+03	2.04715E+03	-2.97216E+03
373		4.26501E+03	2.04781E+03	-2.96053E+03
374		4.37379E+03	2.04712E+03	-2.95922E+03
375		4.26500E+03	2.04775E+03	-2.94770E+03
376		4.37378E+03	2.04709E+03	-2.94628E+03
377		4.26499E+03	2.04768E+03	-2.93488E+03
